band_id,genre,song_id,date,loudness,length,energy,copies_sold
1271,Folktronica,10250,2019-06-02,92,11.244118146751287,153,0.30762630663729695
1137,Futuristicountry,9190,2019-06-02,76,2.5252575074625154,116,0.7011893751473526
462,Folktronica,3689,2019-06-02,77,2.0084367476188367,150,1.247822440632342
1107,Gothicsynth,8940,2019-06-03,86,3.9260027641697954,105,0.13685618066443767
1353,Electroswing,10833,2019-06-03,70,2.9643142468999097,152,0.7125173804877118
626,Electroswing,4982,2019-06-03,105,5.408969197100905,124,1.1942345189669659
977,Chillgaze,7840,2019-06-04,53,4.76047554945012,NA,0.03022091233488643
888,Psychedelictrance,7176,2019-06-04,77,3.577941128990042,128,0.07516930756033244
1096,Folktronica,8846,2019-06-04,84,6.499388494492581,NA,0.13741622709573198
60,Folktronica,464,2019-06-04,101,5.133762448682628,173,0.20685855295218925
700,Gothicsynth,5621,2019-06-04,82,5.673091265249306,98,0.31974299832204034
1206,Folktronica,9754,2019-06-04,91,4.98436139039116,119,0.6600673307417926
1049,Folktronica,8424,2019-06-04,104,4.012772183189714,114,1.218409755958305
620,Folktronica,4924,2019-06-04,85,3.3024637538552133,157,1.8278173933533275
655,Folktronica,5213,2019-06-05,92,6.565547543829626,NA,0.08021977678258616
1208,Folktronica,9758,2019-06-05,81,4.377467076545254,169,0.09183620496495877
655,Folktronica,5213,2019-06-05,92,6.565547543829626,NA,0.08021977678258616
1208,Folktronica,9758,2019-06-05,81,4.377467076545254,169,0.09183620496495877
291,Neoclassicalwave,2303,2019-06-05,60,10.098768857998403,NA,0.1385612620800297
229,Folktronica,1792,2019-06-05,98,6.901128975003021,128,0.17677118098037242
425,Folktronica,3389,2019-06-05,94,3.192831070524133,108,0.6256102041050612
1204,Gothicsynth,9731,2019-06-05,87,3.857132364450882,118,0.8432793957252555
743,Folktronica,6004,2019-06-05,78,3.713105708881905,163,3.649439755632957
999,Chillgaze,8016,2019-06-06,79,4.397203775424993,96,0.19705343663374483
929,Psychedelictrance,7495,2019-06-06,59,2.646627105704378,131,0.5401594210503955
1354,Electroswing,10839,2019-06-06,100,3.4767079482213656,129,0.5855892657291878
148,Chillgaze,1126,2019-06-06,65,3.3369001392748943,160,1.0141150781980721
850,Chillgaze,6839,2019-06-06,65,7.254190512288126,88,1.2038473195660926
902,Folktronica,7319,2019-06-06,121,6.582587049157947,122,2.7969809487550146
874,Folktronica,7051,2019-06-07,85,5.2397361221679315,NA,0.02176106130021058
813,Chillgaze,6553,2019-06-07,74,5.363633024718733,NA,0.14374530311978712
1149,Folktronica,9288,2019-06-07,102,4.066241182245262,151,0.35209465949814855
93,Psychedelictrance,736,2019-06-07,39,3.875488880466908,104,1.544884331825831
135,Electroswing,1052,2019-06-08,92,3.0745086924774703,NA,0.022970126276985726
288,Chillgaze,2280,2019-06-08,70,3.9684913292763415,NA,0.038918117425693205
1321,Psychedelictrance,10603,2019-06-08,67,6.1616296124005,155,0.11774990727471858
727,Gothicsynth,5867,2019-06-08,74,3.1955165998258828,NA,0.15755774501062297
292,Folktronica,2310,2019-06-08,85,4.58197720751583,173,2.0386964491104793
902,Folktronica,7322,2019-06-08,121,5.220491445459663,123,2.8601893473201456
984,Gothicsynth,7907,2019-06-09,108,2.442091801019292,92,1.1448732381260296
1168,Electroswing,9479,2019-06-09,69,6.644731430287895,148,0.3143239282155841
326,Neoclassicalwave,2571,2019-06-09,59,5.067077372454431,96,0.6611234462644604
1123,Gothicsynth,9074,2019-06-09,80,3.7994878185632155,76,1.0840335305018445
821,Folktronica,6630,2019-06-09,138,5.980351154280507,171,1.1300708461194122
984,Gothicsynth,7907,2019-06-09,108,2.442091801019292,92,1.1448732381260296
1337,Psychedelictrance,10711,2019-06-09,52,4.045394602668123,126,2.997498474157016
1365,Folktronica,10917,2019-06-10,62,1.8910324029111927,117,0.13528231148876996
322,Folktronica,2526,2019-06-10,104,8.015786030126716,173,0.5345213643031099
150,Folktronica,1139,2019-06-10,93,3.9541909613968773,NA,0.88277455241183
974,Chillgaze,7811,2019-06-10,61,5.125602942319472,157,2.5451788656393366
898,Electroswing,7272,2019-06-11,98,4.187352373844843,149,0.16317905327411675
401,Psychedelictrance,3180,2019-06-11,61,6.599143608195229,137,0.2894062718120487
103,Psychedelictrance,817,2019-06-11,41,4.567379047451901,151,1.3320196246831955
1351,Folktronica,10817,2019-06-12,114,2.3080136921703462,140,0.17194066857584214
854,Folktronica,6886,2019-06-12,96,3.9243050708974883,129,0.19766606004052803
357,Futuristicountry,2845,2019-06-12,109,4.726308216066669,81,0.8034934096644553
772,Neoclassicalwave,6219,2019-06-12,58,4.080817720807431,132,0.8591815334562196
974,Chillgaze,7810,2019-06-12,72,6.348663183018785,144,1.961923220934095
35,Folktronica,265,2019-06-12,59,4.650337409175069,170,2.1411980261364003
45,Psychedelictrance,343,2019-06-13,78,3.59099582933212,NA,0.0221815460265601
601,Gothicsynth,4763,2019-06-13,106,3.4360297950134555,125,0.16455534739137728
33,Electroswing,245,2019-06-13,107,1.548335681615553,NA,0.18666920178614854
1376,Folktronica,11021,2019-06-13,95,4.494096722041353,NA,0.19945207868781825
658,Folktronica,5238,2019-06-13,77,2.6446531160183397,116,0.44262709003237705
395,Psychedelictrance,3132,2019-06-13,62,5.214945897429304,123,0.9514340204911855
1053,Chillgaze,8455,2019-06-13,73,3.9922209738309724,121,1.1118743656328824
48,Indiedisco,366,2019-06-13,110,8.625541362139542,174,1.8326971628428426
1057,Futuristicountry,8495,2019-06-14,66,5.4681805221107735,96,0.268816048163743
218,Folktronica,1699,2019-06-14,114,3.7587726775243473,159,0.2856755947189067
1235,Electroswing,9955,2019-06-14,110,4.31248111626768,NA,0.28835693184953387
1192,Trip-pop,9642,2019-06-14,114,2.1054738434985953,142,0.4478061850818361
382,Neoclassicalwave,3046,2019-06-14,88,3.638485238819992,NA,0.5218819252111266
1255,Folktronica,10118,2019-06-14,101,4.396877594433275,NA,0.7504668154450691
355,Folktronica,2822,2019-06-14,107,4.350034350369519,145,1.9556978365374156
1085,Folktronica,8741,2019-06-14,93,3.296302485732311,140,2.723140195264228
348,Chillgaze,2750,2019-06-15,96,3.014064316694043,NA,0.016949149431891342
1160,Chillgaze,9393,2019-06-15,83,2.7746043541599574,NA,0.030404978164005798
1354,Electroswing,10843,2019-06-15,100,5.029367803820688,NA,0.314209450486353
563,Folktronica,4470,2019-06-15,90,7.604737308077125,139,0.7452455095769421
869,Psychedelictrance,7011,2019-06-15,80,3.5732022622492465,123,0.847866201744927
1355,Folktronica,10853,2019-06-15,75,1.6662221890266367,164,2.271996110128703
1095,Folktronica,8837,2019-06-16,69,4.028980942622451,123,0.6757679392509971
430,Folktronica,3437,2019-06-16,100,3.7803457841147132,144,0.6897320655639303
166,Electroswing,1267,2019-06-16,89,4.783620887193441,108,0.7314372304459452
304,Futuristicountry,2378,2019-06-16,81,-1,112,1.022711049353966
1315,Junglejazz,10543,2019-06-16,67,4.9548861172230065,143,1.0540837033136077
98,Folktronica,765,2019-06-16,74,4.37021657525282,148,1.1029238651392517
712,Folktronica,5740,2019-06-16,89,5.620221100623036,130,1.3873224699358855
447,Folktronica,3590,2019-06-16,90,7.738621747019359,155,2.0960405320112505
639,Folktronica,5086,2019-06-16,90,4.959143250225437,139,2.5046426527600456
1144,Folktronica,9250,2019-06-16,90,6.164082106545715,148,2.821213306821922
1024,Chillgaze,8211,2019-06-17,68,3.543948191290508,NA,0.11326581873728106
1151,Gothicsynth,9308,2019-06-17,91,5.67384124991628,91,0.19793101414577202
831,Folktronica,6706,2019-06-17,87,3.498978683165636,153,0.2142281942660417
1193,Folktronica,9650,2019-06-17,85,5.037944631181675,147,0.5680878281125498
1224,Folktronica,9891,2019-06-17,70,7.231129035664427,NA,0.9044202716638512
304,Futuristicountry,2387,2019-06-17,96,4.987939597009994,107,1.174128781124786
1016,Electroswing,8164,2019-06-17,114,4.308304464466962,149,1.809644130715414
84,Psychedelictrance,681,2019-06-18,86,5.668142210563913,NA,0.016868528490098754
1325,Folktronica,10636,2019-06-18,100,3.6527757342020206,166,0.3117376082502987
749,Folktronica,6040,2019-06-18,86,6.742305322560959,136,0.3363452014931392
255,Folktronica,2018,2019-06-18,67,2.112481600465065,NA,1.128350040430711
1004,Folktronica,8038,2019-06-18,104,6.2450297461070425,163,1.1461261829869411
983,Folktronica,7905,2019-06-18,72,4.320655701196863,129,1.367213218936632
680,Indiedisco,5448,2019-06-18,88,3.0871351978727306,140,2.0097461172826008
106,Chillgaze,855,2019-06-19,77,5.34228160665738,120,0.15937580565255058
5,Folktronica,33,2019-06-19,76,5.478767316637218,114,0.24133412713188146
1356,Folktronica,10868,2019-06-19,97,5.097695365364602,134,0.5508556312718794
177,Chillgaze,1354,2019-06-19,77,2.0737431831120285,152,0.9790793909028184
56,Folktronica,442,2019-06-19,58,10.72939262029083,154,2.916302487439887
1124,Gothicsynth,9088,2019-06-20,63,1.9707850111729326,NA,0.1379702221643092
570,Psychedelictrance,4516,2019-06-20,72,3.33179635419137,118,0.3159773163666172
1351,Folktronica,10809,2019-06-21,135,3.2246937379012635,140,0.11174512472247763
788,Chillgaze,6357,2019-06-21,74,7.693563969887084,112,0.1676322696166121
612,Folktronica,4863,2019-06-21,89,1.7231269240884786,109,0.42771767239562397
529,Folktronica,4225,2019-06-21,69,2.9407565315273048,160,0.4299893787647271
811,Folktronica,6548,2019-06-21,72,6.937404186092354,128,1.1281997439703355
966,Trip-pop,7745,2019-06-21,89,2.0617671397576025,139,1.885071192605242
431,Electroswing,3441,2019-06-22,78,1.9625340504391118,113,0.09610625198728656
1295,Chillgaze,10414,2019-06-22,82,6.193324883144859,162,0.2195807739151623
529,Folktronica,4224,2019-06-22,105,7.922995391751382,160,0.42867178145352347
1243,Folktronica,10010,2019-06-22,74,5.360534936797321,144,0.520239610715622
1429,Chillgaze,11440,2019-06-22,73,7.096181203567831,115,0.6554485089443747
1129,Psychedelictrance,9136,2019-06-22,75,6.8824328934596135,159,0.729822775179477
696,Chillgaze,5574,2019-06-22,62,3.919594551238359,117,1.353001331461835
194,Chillgaze,1519,2019-06-23,57,4.719965029050776,131,0.5539400135181688
105,Folktronica,832,2019-06-23,105,2.7007921514257873,140,0.9240910651593512
850,Chillgaze,6840,2019-06-23,70,5.460357479507031,135,1.0369000867710068
1051,Chillgaze,8435,2019-06-24,97,3.2500723795914523,146,0.4399575671813179
166,Electroswing,1272,2019-06-24,114,3.5677392096226206,91,0.78242582986322
797,Chillgaze,6421,2019-06-24,72,4.9215802736024425,146,1.4302127316805344
1114,Folktronica,8998,2019-06-24,67,8.255953098060395,149,2.087340995145313
1282,Electroswing,10312,2019-06-25,93,3.5395434704229514,NA,0.0013624400350952528
380,Psychedelictrance,3041,2019-06-25,107,5.042030563437793,NA,0.0687384622057458
600,Indiedisco,4757,2019-06-25,132,-1,132,0.24109084490053662
1059,Folktronica,8513,2019-06-25,99,4.939538899642057,174,0.8909476015545759
162,Folktronica,1248,2019-06-25,67,3.5472292869878927,128,1.0279164695778749
860,Chillgaze,6940,2019-06-26,96,7.3212779953224985,156,0.08836911156568401
799,Chillgaze,6445,2019-06-26,87,2.9296885765501783,107,0.22390885702130897
1390,Folktronica,11143,2019-06-26,107,6.287576551161878,NA,0.27285829696979724
1148,Gothicsynth,9282,2019-06-26,80,4.646184474112871,102,0.5516067801949278
906,Folktronica,7334,2019-06-26,86,4.276692416003493,141,0.9014789065285944
932,Chillgaze,7513,2019-06-26,57,8.85142459018066,NA,1.331928113633696
688,Chillgaze,5517,2019-06-26,57,5.049247729683496,116,1.9313126349280705
1283,Folktronica,10325,2019-06-27,94,2.790383013150657,NA,0.010917673038169987
1295,Chillgaze,10416,2019-06-27,87,4.077277231544301,NA,0.05712771464817111
547,Chillgaze,4357,2019-06-27,80,6.628563352928387,NA,0.2468537620410413
1370,Psychedelictrance,10977,2019-06-27,60,3.701831998906112,105,0.3924512624785258
618,Folktronica,4903,2019-06-27,83,2.6231975911887613,166,0.46678521627745384
100,Neoclassicalwave,787,2019-06-27,69,5.729929664357154,124,0.685494713933432
1181,Gothicsynth,9545,2019-06-27,110,2.1028195684669866,83,0.7097683750101639
1385,Folktronica,11091,2019-06-27,101,7.025606076635785,179,0.7225507600053152
1011,Folktronica,8099,2019-06-27,109,4.267033470720379,104,1.72278373298932
250,Chillgaze,1967,2019-06-28,75,2.7119941635396003,NA,0.21880103005284024
1346,Gothicsynth,10779,2019-06-28,111,5.434500914042201,130,0.2254141662627084
835,Electroswing,6743,2019-06-28,92,4.915395941795709,135,0.2884638788966184
288,Chillgaze,2282,2019-06-28,77,4.5379178621832414,151,0.5348020076425101
182,Folktronica,1402,2019-06-28,91,3.8795807283647767,137,0.7352952264188005
93,Psychedelictrance,737,2019-06-28,89,4.341408155918863,128,0.7965371046120338
1165,Folktronica,9440,2019-06-28,96,5.13498240747992,167,1.2659074264173107
1296,Folktronica,10424,2019-06-28,90,4.402198823925545,134,2.0532295798513793
167,Futuristicountry,1276,2019-06-29,84,8.215554261685908,99,0.5685793880038159
883,Gothicsynth,7130,2019-06-29,88,2.9127458878521137,67,0.5786797745822332
1394,Gothicsynth,11177,2019-06-29,119,2.856937975741283,NA,0.805872522275602
1422,Folktronica,11367,2019-06-29,97,3.113134180416319,134,3.1283931738061708
601,Gothicsynth,4772,2019-06-30,118,5.202854207802893,132,0.3790211771435682
1341,Folktronica,10721,2019-06-30,80,3.9002248244770668,152,0.37949164171705624
410,Electroswing,3271,2019-06-30,109,6.425622824419434,NA,0.49874969151059045
1406,Folktronica,11244,2019-06-30,116,-1,192,1.7345310736503878
1294,Folktronica,10405,2019-07-01,97,4.0862980266473254,NA,0.12807166491695826
513,Gothicsynth,4076,2019-07-01,102,5.886097589774572,124,0.3675623891796352
997,Psychedelictrance,8007,2019-07-01,53,6.261029080344164,112,0.6363899273774367
1366,Folktronica,10943,2019-07-01,99,4.363923248358722,118,1.962180993477615
760,Psychedelictrance,6131,2019-07-01,51,2.420469517142417,117,2.3884241269622803
1366,Folktronica,10937,2019-07-01,83,10.492264817532318,118,2.567561644314526
1073,Electroswing,8666,2019-07-02,96,7.903582829884067,151,0.07136535473439404
1176,Electroswing,9527,2019-07-02,92,2.2347111638209594,109,0.10559249594337036
106,Chillgaze,849,2019-07-02,71,1.7487500381373466,107,0.10567258993737133
896,Folktronica,7253,2019-07-02,126,3.357905995520724,134,1.4072282763718977
1094,Gothicsynth,8831,2019-07-03,97,4.489878094414772,NA,0.1759894125134569
142,Chillgaze,1100,2019-07-03,73,4.84852924258266,151,0.20056527031180085
738,Folktronica,5945,2019-07-03,96,6.025835934330985,97,0.2264475824219122
562,Electroswing,4455,2019-07-03,121,3.841198193971639,160,0.24753839044126058
953,Gothicsynth,7664,2019-07-03,64,3.301374408559096,108,0.3593465691576632
1329,Chillgaze,10655,2019-07-03,71,7.456632106970753,135,0.5860239232899892
28,Folktronica,208,2019-07-04,93,4.377579797940082,NA,0.02767252803438834
1283,Folktronica,10317,2019-07-04,73,5.001124568899033,124,0.11510916961650886
898,Electroswing,7276,2019-07-04,94,4.516073031067609,149,0.16485132459505986
1124,Gothicsynth,9083,2019-07-04,88,4.803172222345099,101,0.21986692694623491
1124,Gothicsynth,9085,2019-07-04,102,4.225640431611198,96,0.33580909068751136
436,Folktronica,3487,2019-07-04,102,2.1129963762741175,NA,0.6802532452323795
517,Electroswing,4123,2019-07-04,84,4.903473737901862,127,1.0826896603214091
183,Psychedelictrance,1414,2019-07-04,23,5.039124654279384,104,1.7215640515101471
436,Folktronica,3482,2019-07-04,91,10.26886247492108,193,2.3455607116400103
925,Folktronica,7463,2019-07-05,69,4.648844103304034,146,1.413146920409479
884,Futuristicountry,7140,2019-07-06,71,4.844692373156229,159,0.5226588977170231
575,Psychedelictrance,4575,2019-07-06,61,3.833871879011389,NA,0.021119204922629784
223,Indiedisco,1739,2019-07-06,69,5.343657956308328,NA,0.44570857847648515
884,Futuristicountry,7140,2019-07-06,71,4.844692373156229,159,0.5226588977170231
667,Chillgaze,5326,2019-07-06,63,4.868552239096798,102,0.7367342316379208
125,Gothicsynth,962,2019-07-06,82,2.6811033213992768,95,1.0968202708221657
458,Indiedisco,3655,2019-07-06,100,3.5203056561267947,118,1.2615161984445062
895,Chillgaze,7249,2019-07-07,92,3.3256244256835474,167,0.21020812582815096
895,Chillgaze,7249,2019-07-07,92,3.3256244256835474,167,0.21020812582815096
759,Folktronica,6124,2019-07-07,84,4.179417664782494,167,0.2630389977592268
170,Folktronica,1291,2019-07-07,111,6.666132423196418,140,0.7013087242630098
451,Folktronica,3637,2019-07-07,130,1.7333932543505375,128,0.7745746125486593
1183,Electroswing,9566,2019-07-07,114,5.788806056713863,153,1.0002058903153213
605,Gothicsynth,4802,2019-07-08,100,3.8943239846799425,106,0.19346891963205862
95,Psychedelictrance,751,2019-07-08,78,2.6648203608201495,NA,0.24095589810212947
821,Folktronica,6629,2019-07-08,113,7.472075171291622,NA,0.48169357265191765
1343,Folktronica,10757,2019-07-08,83,4.893976876513507,141,0.809346437043785
1273,Folktronica,10259,2019-07-09,122,4.200298481778706,NA,0.005492459789554755
1068,Psychedelictrance,8591,2019-07-09,72,2.174803945079744,NA,0.1724647829657228
442,Folktronica,3537,2019-07-09,86,3.6145269562450215,170,0.4210647651161666
136,Folktronica,1060,2019-07-10,99,5.69476907776624,132,0.9909329831879294
816,Psychedelictrance,6592,2019-07-10,43,6.922012043358928,151,0.27078411880166287
385,Chillgaze,3075,2019-07-10,44,6.170878630672831,NA,0.3285500942468116
148,Chillgaze,1129,2019-07-10,76,4.38910488319408,163,0.36984034123915316
1313,Psychedelictrance,10530,2019-07-10,59,4.881031695509103,133,0.3922648530285452
81,Futuristicountry,658,2019-07-10,95,4.9954866904291615,127,0.5945278363332437
136,Folktronica,1060,2019-07-10,99,5.69476907776624,132,0.9909329831879294
1029,Chillgaze,8254,2019-07-11,82,8.917933455681894,NA,0.013762318484577749
1415,Psychedelictrance,11315,2019-07-11,78,6.713669387143961,NA,0.10363777847544144
768,Folktronica,6186,2019-07-11,102,8.607830025110708,148,0.1826440260516067
421,Folktronica,3363,2019-07-11,120,4.024109333841621,147,0.5091980718740077
133,Folktronica,1024,2019-07-11,94,4.737795360742129,127,0.5284744590160175
567,Chillgaze,4493,2019-07-12,93,7.868300834141917,NA,0.012596407326017975
834,Folktronica,6730,2019-07-12,102,5.792364849804219,145,0.14130462583436085
1167,Electroswing,9463,2019-07-12,93,5.047178030535252,106,0.23278675976395416
1016,Electroswing,8154,2019-07-12,105,4.147788523888339,154,0.3377708668712508
1105,Gothicsynth,8925,2019-07-12,80,8.165675731376428,69,0.7326616763577337
1353,Electroswing,10832,2019-07-12,91,5.434396582400475,145,1.0221595238466186
411,Folktronica,3282,2019-07-12,101,6.797401415972778,138,1.208947817572323
194,Chillgaze,1517,2019-07-12,69,3.4548583401548543,133,1.562604051037189
261,Psychedelictrance,2087,2019-07-13,68,9.812365427351132,88,0.23472198103731487
1268,Folktronica,10225,2019-07-13,80,4.218875094625786,138,0.7632609045995327
206,Psychedelictrance,1623,2019-07-13,54,15.794257922784782,130,0.9373781361825193
25,Gothicsynth,176,2019-07-13,93,6.961107389438737,96,1.042728560943544
1044,Psychedelictrance,8384,2019-07-14,42,6.927896977442967,NA,0.3057634454607132
543,Folktronica,4323,2019-07-14,96,6.544775605928257,101,0.3182175107918921
702,Psychedelictrance,5650,2019-07-14,65,3.29986426360843,106,1.2532236380094257
1234,Junglejazz,9949,2019-07-15,67,5.5681827190002755,130,0.10164803072926733
560,Folktronica,4437,2019-07-15,94,3.9311155219426897,160,0.34744375344831935
248,Psychedelictrance,1943,2019-07-15,29,3.629753565237637,132,0.35113243469550987
390,Folktronica,3116,2019-07-15,93,4.395602716474766,150,0.368180119588635
451,Folktronica,3635,2019-07-15,92,4.911573416059447,134,0.9289880156333972
621,Folktronica,4943,2019-07-15,111,4.303803635741818,186,1.717446628642904
446,Chillgaze,3586,2019-07-16,89,3.7554383268852853,NA,1.4320827156951728e-4
526,Chillgaze,4193,2019-07-16,64,3.685624027046815,152,0.11070251237352272
618,Folktronica,4906,2019-07-16,74,5.3922535363634445,166,0.20590666142139735
482,Chillgaze,3827,2019-07-16,78,4.232938439451579,157,0.2244260117008804
636,Chillgaze,5063,2019-07-16,84,8.023549952266313,NA,0.41300637160633996
363,Folktronica,2903,2019-07-16,116,5.303902400824833,166,0.8478738523712549
1252,Psychedelictrance,10094,2019-07-17,50,2.1903429443740747,NA,0.11669600081171429
688,Chillgaze,5513,2019-07-17,69,3.602188986107838,109,1.0693740338551958
1283,Folktronica,10316,2019-07-18,81,4.226267672857678,119,0.14233372675619874
1095,Folktronica,8839,2019-07-18,75,5.658254350317689,NA,0.10745616586569837
1283,Folktronica,10316,2019-07-18,81,4.226267672857678,119,0.14233372675619874
980,Electroswing,7884,2019-07-18,106,3.071709813926386,87,0.20893596261491804
928,Junglejazz,7481,2019-07-18,89,4.399010437280022,111,0.22719913525787552
355,Folktronica,2818,2019-07-18,97,2.342385132538235,127,0.2922186239776686
651,Trip-pop,5185,2019-07-18,96,4.526736813786692,NA,0.40505110985362497
951,Folktronica,7642,2019-07-18,120,9.165444171441473,128,0.877718438820372
93,Psychedelictrance,734,2019-07-18,66,3.4642959459192384,144,1.4229324087561048
1334,Folktronica,10689,2019-07-19,94,7.136014697990872,168,0.10474744494045049
749,Folktronica,6047,2019-07-19,85,4.2636198745629175,166,0.1491090542203418
826,Indiedisco,6667,2019-07-19,103,2.361589345723105,98,0.48133886476425064
1264,Folktronica,10175,2019-07-19,112,6.489044681223934,182,0.7382861777047565
344,Folktronica,2718,2019-07-19,112,6.586768409787448,140,1.1252367424780023
689,Folktronica,5518,2019-07-19,86,4.701928599255136,172,1.4019900986254425
1252,Psychedelictrance,10099,2019-07-19,35,1.722504541233832,130,1.8933310873334541
684,Electroswing,5481,2019-07-20,112,4.193367698027872,NA,0.03789449867505511
317,Psychedelictrance,2472,2019-07-20,69,4.162396575793382,105,0.36906885148781965
276,Folktronica,2193,2019-07-20,99,2.566775543661112,151,0.5114168661664441
1023,Electroswing,8201,2019-07-20,93,-1,129,0.8274384472137596
1179,Gothicsynth,9540,2019-07-20,96,3.0023588895419637,118,1.1432710864537383
79,Folktronica,642,2019-07-20,78,4.559748208427731,160,3.5198578262887654
1011,Folktronica,8104,2019-07-21,105,3.0769500780660284,126,0.12083343052203771
910,Psychedelictrance,7381,2019-07-21,63,5.3194892947900945,90,0.4022009162977062
901,Folktronica,7307,2019-07-21,76,3.4941129476262462,NA,0.7178345021420285
478,Folktronica,3795,2019-07-21,111,7.7541747827312895,95,0.8626508397471692
704,Gothicsynth,5661,2019-07-22,110,1.6493505942161284,84,0.18577852939766487
700,Gothicsynth,5631,2019-07-22,114,8.860031950208406,NA,0.22957891475238146
330,Electroswing,2598,2019-07-22,120,8.092830465623319,164,0.3727279817113829
704,Gothicsynth,5665,2019-07-22,103,1.8132837592380868,95,0.4142521414717757
1433,Folktronica,11478,2019-07-22,102,2.6398922914137164,162,2.021916063698465
577,Folktronica,4590,2019-07-23,113,2.2884396627588397,121,0.1334828215171596
607,Chillgaze,4824,2019-07-23,52,7.5586593549251,139,0.37209653273953497
117,Psychedelictrance,932,2019-07-23,65,3.1086228318637175,65,0.5678644045207552
1084,Folktronica,8730,2019-07-23,80,5.763274130070761,170,0.5930466496813446
98,Folktronica,767,2019-07-23,71,5.950045502076544,162,1.6765801647652545
561,Gothicsynth,4440,2019-07-24,98,4.312395802142259,NA,0.02207141718050358
39,Electroswing,301,2019-07-24,116,8.526556420913694,92,0.09884352646077373
921,Gothicsynth,7436,2019-07-24,61,7.298920021242412,76,0.2955490650191997
103,Psychedelictrance,818,2019-07-24,54,3.435002493870915,136,0.37638182930269354
848,Folktronica,6818,2019-07-24,79,4.438540662863667,124,0.4937263402629693
1362,Folktronica,10894,2019-07-24,111,3.3668221825027453,171,0.9146383606462904
316,Psychedelictrance,2469,2019-07-24,59,7.734841866590569,75,1.3022219210681256
152,Folktronica,1170,2019-07-24,95,7.3251288287006355,120,1.7728727759705971
792,Folktronica,6381,2019-07-24,91,3.4125518315762045,117,2.6177529398763815
1040,Psychedelictrance,8341,2019-07-25,72,5.305047936880397,127,0.07446297325803522
340,Chillgaze,2689,2019-07-26,74,3.115973816357257,NA,0.009961996458116063
1164,Chillgaze,9427,2019-07-26,66,8.46034013431327,NA,0.03654321392220412
203,Folktronica,1578,2019-07-26,84,1.3375635203279583,NA,0.46843111556590733
1041,Folktronica,8350,2019-07-26,114,6.540727724158817,118,0.47090561106309903
36,Folktronica,283,2019-07-26,102,6.22799977047203,127,0.47436680350615235
420,Folktronica,3354,2019-07-26,78,3.289176612603443,105,0.5717024527649832
489,Folktronica,3883,2019-07-26,101,5.233376890280474,NA,0.7097839638015137
350,Chillgaze,2773,2019-07-26,61,6.0041297500725435,98,1.168142922021327
183,Psychedelictrance,1412,2019-07-27,59,12.70841749146477,105,0.47469027846095213
716,Folktronica,5775,2019-07-27,100,6.699163893917273,161,0.5410298610393091
782,Chillgaze,6295,2019-07-27,63,4.394461065825089,113,1.3305635415568604
68,Folktronica,534,2019-07-27,85,4.590436847676084,123,1.695683081485106
751,Folktronica,6061,2019-07-27,104,4.324000123828307,172,2.8446862220826183
879,Electroswing,7088,2019-07-28,86,5.54667128463293,99,0.08548610772784584
599,Chillgaze,4747,2019-07-28,60,0.7593064237643585,167,0.13132109817424797
334,Folktronica,2636,2019-07-28,91,9.868277341295038,121,0.4644988041179086
389,Psychedelictrance,3106,2019-07-28,32,3.064829293284261,123,0.6213253603818981
721,Folktronica,5810,2019-07-29,82,3.2060292006064026,165,1.3928668991136548
1071,Chillgaze,8630,2019-07-29,72,11.39201037562459,NA,0.06524115459926567
575,Psychedelictrance,4578,2019-07-29,59,2.9208590880441863,104,1.0900570345603902
721,Folktronica,5810,2019-07-29,82,3.2060292006064026,165,1.3928668991136548
1318,Folktronica,10568,2019-07-29,113,6.698608794414735,179,1.7301649716228689
205,Folktronica,1614,2019-07-29,96,3.3502496797861347,119,2.591952810955023
704,Gothicsynth,5664,2019-07-30,95,4.54727263873877,NA,0.03497997980407718
525,Gothicsynth,4191,2019-07-30,108,5.69236710050337,NA,0.07184551030306066
175,Chillgaze,1343,2019-07-30,81,6.39341880728976,NA,0.3810827465896161
418,Folktronica,3333,2019-07-30,72,3.296197138495935,135,0.711759093429235
671,Chillgaze,5362,2019-07-30,80,4.591345480444388,150,1.3028533063609462
1080,Chillgaze,8706,2019-07-31,68,13.25782637817871,NA,0.12631618858531013
1105,Gothicsynth,8927,2019-07-31,83,4.108386997039349,78,0.3317513622259152
1128,Gothicsynth,9121,2019-07-31,103,2.9554895847993765,74,0.6030429188749765
386,Folktronica,3076,2019-07-31,82,3.2168987638474413,95,0.9167525870214375
64,Chillgaze,505,2019-08-01,103,6.373849943178993,164,0.12311685523733665
356,Gothicsynth,2838,2019-08-01,81,2.0145798481282444,116,0.3282765976969014
1408,Chillgaze,11263,2019-08-01,70,5.0054429784333605,147,0.465616397039619
235,Folktronica,1836,2019-08-01,105,4.676521219377954,185,0.5595983140223549
529,Folktronica,4222,2019-08-01,58,7.501286088244748,159,1.5492728259638997
831,Folktronica,6708,2019-08-02,117,2.7884865738937523,146,1.7252455648791518
1131,Gothicsynth,9157,2019-08-02,60,3.703595474904847,120,1.3818475848877614
831,Folktronica,6708,2019-08-02,117,2.7884865738937523,146,1.7252455648791518
1235,Electroswing,9959,2019-08-03,106,5.1343331792711915,NA,0.11243331414877622
61,Psychedelictrance,471,2019-08-03,91,5.020749177015454,103,0.15319661230102408
299,Electroswing,2348,2019-08-03,124,5.026042018725454,135,0.350122088097981
